DEPARTAMENTO,MUNICIPIO,DIVIPOLA,FB key,venezuelan_mau_jan15,venezuelan_dau_jan15,venezuelan_mau_jan30,venezuelan_dau_jan30,venezuelan_mau_feb15,venezuelan_dau_feb15,venezuelan_mau_feb28,venezuelan_dau_feb28
#adm1+name,#adm2+name,#adm2+pcode,#adm2+fbcode,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily
TACNA,Ticaco,PE230408,1707119,0,0,0,0,0,0,0,0
TUMBES,Aguas Verdes,PE240302,1683280,0,0,0,0,1000,997,1000,799
TUMBES,Canoas De Punta Sal,PE240203,1685765,0,0,0,0,0,0,0,0
TUMBES,Casitas,PE240202,1686332,0,0,0,0,0,0,0,0
TUMBES,Corrales,PE240102,1689691,1000,599,1000,599,1000,499,1000,749
TUMBES,La Cruz,PE240103,1695806,0,0,0,0,0,0,0,0
TUMBES,Matapalo,PE240303,1698210,0,0,0,0,0,0,0,0
TUMBES,Pampas De Hospital,PE240104,1700589,0,0,0,0,0,0,0,0
TUMBES,Papayal,PE240304,1700716,0,0,0,0,0,0,0,0
TUMBES,San Jacinto,PE240105,1704597,0,0,0,0,0,0,0,0
TUMBES,San Juan De La Virgen,PE240106,1704773,0,0,0,0,0,0,0,0
TUMBES,Tumbes,PE240101,1707876,2600,1230,2600,1299,2800,1199,2300,1751
TUMBES,Zarumilla,PE240301,1709490,1000,199,1000,666,1000,332,1200,514
TUMBES,Zorritos,PE240201,1709505,1000,997,1000,498,1000,997,1000,997
UCAYALI,Alexander Von Humboldt,PE250305,,0,0,0,0,0,0,0,0
UCAYALI,Calleria,PE250101,1685472,1300,371,1200,564,1300,590,1000,499
UCAYALI,Campoverde,PE250102,1685636,0,0,0,0,0,0,0,0
UCAYALI,Curimana,PE250303,1686175,0,0,0,0,0,0,0,0
UCAYALI,Iparia,PE250103,1694719,0,0,0,0,0,0,0,0
UCAYALI,Irazola,PE250302,,0,0,0,0,0,0,0,0
UCAYALI,Manantay,PE250107,,0,0,0,0,0,0,0,0
UCAYALI,Masisea,PE250104,1698183,0,0,0,0,0,0,0,0
UCAYALI,Neshuya,PE250304,,0,0,0,0,0,0,0,0
UCAYALI,Nueva Requena,PE250106,1699382,0,0,0,0,0,0,0,0
UCAYALI,Padre Abad,PE250301,,0,0,0,0,0,0,0,0
UCAYALI,Purus,PE250401,2717501,0,0,0,0,0,0,0,0
UCAYALI,Raymondi,PE250201,2717511,0,0,0,0,0,0,0,0
UCAYALI,Sepahua,PE250202,1705645,0,0,1000,997,1000,997,1000,997
UCAYALI,Tahuania,PE250203,1706544,0,0,0,0,0,0,0,0
UCAYALI,Yarinacocha,PE250105,,0,0,0,0,0,0,0,0
UCAYALI,Yurua,PE250204,,0,0,0,0,0,0,0,0
